Mass,EM0011_sample,EM0013_sample,EM0015_sample,EM0017_sample,EM0019_sample,EM0061_sample,EM0063_sample,EM0065_sample,EM0067_sample,EM0069_sample,EW0111_sample,EW0113_sample,EW0115_sample,EW0117_sample,EW0119_sample,EW0161_sample,EW0163_sample,EW0165_sample,EW0167_sample,EW0169_sample,C,H,O,N,C13,S,P,Na,Error,El_comp,Class,NeutralMass,Candidates
109.6807449,0,0,0,0,0,1066749.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.6880214,0
109.6834528,0,0,0,0,0,0,0,0,0,0,0,1084854.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.6907292,0
109.7182489,0,1043854.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.7255254,0
109.7328755,0,0,1029030.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.7401519,0
109.7489976,0,0,0,0,0,1132542.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.7562741,0
109.7543778,0,0,0,0,1104453.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.7616543,0
109.7693449,0,0,0,0,0,0,0,0,0,1033581.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.7766214,0
109.7716693,0,0,1090296.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.7789458,0
109.8106528,0,0,0,0,0,0,0,0,1109590.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.8179293,0
109.8133727,0,0,0,0,0,0,0,0,0,1164623.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.8206492,0
109.8149833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048663.5,0,0,0,0,0,0,0,0,0,,None,110.8222598,0
109.8342092,0,0,0,0,0,1100025.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.8414857,0
109.8561748,1033674.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.8634512,0
109.8953123,0,0,0,0,0,0,0,0,0,0,0,0,1043865.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.9025887,0
109.9542948,0,1174111.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.9615712,0
109.9584135,0,0,0,0,0,0,0,0,0,0,0,1032423.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,110.9656899,0
110.0092426,0,0,0,0,0,0,0,1196176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.016519,0
110.0164232,0,0,0,1045799.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.0236997,0
110.0382395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044765.3,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.045516,0
110.0394307,0,0,0,0,0,0,1029741.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.0467072,0
110.0692723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057165.8,0,0,0,0,0,0,0,0,0,,None,111.0765487,0
110.0952928,0,0,0,1061943.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.1025693,0
110.123826,0,0,0,0,0,1043306.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.1311024,0
110.1445874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125383.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.1518638,0
110.1638707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033573.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.1711471,0
110.1669043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069618.3,0,0,0,0,0,0,0,0,0,0,0,,None,111.1741807,0
110.1907502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112695,0,0,0,0,0,0,0,0,0,0,0,,None,111.1980266,0
110.2072323,0,0,0,0,0,0,0,0,0,0,0,1078506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.2145087,0
110.2224486,0,0,0,0,1188400.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.229725,0
110.2317071,0,0,0,0,0,0,0,0,0,0,1072963.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.2389836,0
110.2431355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151378.3,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.250412,0
110.2624779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133983.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.2697543,0
110.3452745,0,0,0,0,0,0,0,0,0,0,0,0,0,1139004.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.352551,0
110.3832642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153142.9,0,0,0,0,0,0,0,0,0,0,0,,None,111.3905407,0
110.3942141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102981.3,0,0,0,0,0,0,0,0,0,0,,None,111.4014906,0
110.4053437,0,1025911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.4126201,0
110.4129807,0,0,0,0,1074818.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.4202571,0
110.4413112,0,0,0,0,0,0,0,0,0,0,0,1057289.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.4485876,0
110.4480797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066161.8,0,0,0,0,0,0,0,0,0,,None,111.4553561,0
110.4622964,0,1170889.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.4695728,0
110.5271537,0,0,0,0,0,0,0,0,1091563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.5344301,0
110.5497822,0,0,0,0,0,0,0,0,0,0,0,0,1097670.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.5570587,0
110.5709501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063299.5,0,0,0,0,0,0,0,0,0,,None,111.5782266,0
110.5786598,0,0,0,0,0,0,0,1027594.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.5859363,0
110.5911689,0,0,0,0,1232881.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.5984453,0
110.5920155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029034.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.599292,0
110.5992156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028797.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.606492,0
110.6505688,0,0,0,0,0,0,0,0,0,1161853.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.6578452,0
110.6683634,0,0,1043333.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.6756399,0
110.7415473,0,0,0,0,0,0,0,0,0,1030161.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.7488238,0
110.7462843,0,0,0,0,0,0,0,0,0,0,0,0,1111824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.7535608,0
110.75068,1065955.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.7579565,0
110.7633539,0,0,0,0,0,0,0,0,0,0,1034850.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.7706303,0
110.7823065,0,0,0,0,0,0,0,0,0,0,0,1030880.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.789583,0
110.8129478,0,0,0,0,1074472.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.8202243,0
110.8239421,0,0,0,0,0,0,1072634.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.8312186,0
110.8624185,1088262.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.869695,0
110.8812566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079745,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.888533,0
110.9020604,0,0,1140638.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.9093369,0
110.9276436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030417.6,0,0,0,0,0,0,0,0,0,,None,111.9349201,0
110.9290093,0,0,1030460.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.9362857,0
110.985629,1064636.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,111.9929055,0
111.0083697,0,0,0,0,0,0,0,1086048.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.0156462,0
111.0198762,0,0,0,0,0,0,0,0,0,0,0,0,0,1055126.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.0271527,0
111.0226958,0,0,0,0,0,0,0,0,0,0,1027365.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.0299722,0
111.0578395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.065116,0
111.0786237,0,0,0,0,0,0,0,0,0,1278311.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.0859002,0
111.0821927,0,0,0,0,0,0,0,0,0,1049359.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.0894692,0
111.0843689,0,0,0,0,0,0,1124883.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.0916454,0
111.0879266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071262.8,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.095203,0
111.12785,0,0,0,0,0,0,0,0,1031808.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.1351265,0
111.1494275,0,0,0,0,0,1042619.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.156704,0
111.1930631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047917.7,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.2003396,0
111.2042097,0,0,0,0,0,0,0,0,1062156.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.2114861,0
111.204473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040729.1,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.2117495,0
111.2107228,0,1106883.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.2179993,0
111.2127966,0,0,0,0,0,0,0,0,1038204.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.2200731,0
111.218559,0,0,1113635.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.2258355,0
111.220278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041464.4,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.2275544,0
111.2224966,0,0,0,0,0,0,0,0,1082587.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.229773,0
111.2471609,0,0,0,0,0,0,0,0,0,1210851.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.2544374,0
111.2684299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035695.1,0,0,0,0,0,0,0,0,0,0,,None,112.2757064,0
111.3017677,0,0,0,0,0,0,0,0,0,0,0,0,1336436.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.3090442,0
111.3219086,0,0,0,0,0,0,0,0,0,0,0,0,1081723.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.3291851,0
111.3437725,0,0,1042745.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.3510489,0
111.3472177,0,0,0,0,0,1042742.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.3544941,0
111.399486,0,0,0,0,1136139.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.4067625,0
111.45789,0,0,0,0,0,0,0,0,0,0,0,0,1181169.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.4651664,0
111.4608408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040691.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.4681173,0
111.4648637,0,0,0,0,1135160.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.4721402,0
111.478842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027525.2,0,0,0,0,0,0,0,0,0,0,0,,None,112.4861184,0
111.4819423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027383.2,0,0,0,0,0,0,0,0,0,,None,112.4892187,0
111.4821764,0,0,0,0,0,0,0,0,1104067.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.4894529,0
111.4957359,0,0,0,0,0,0,0,0,0,0,0,0,0,1116399.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.5030123,0
111.4966879,1060354.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.5039643,0
111.5011108,0,0,1041242.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.5083873,0
111.5330057,0,0,0,0,0,0,0,0,0,0,0,0,0,1092418.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.5402822,0
111.5356109,0,0,0,1091923.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.5428873,0
111.5756169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044192.9,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.5828933,0
111.5912624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060684.1,0,0,0,0,0,0,0,0,0,0,0,,None,112.5985389,0
111.5936827,0,0,0,0,0,0,0,0,0,0,0,1151957.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.6009591,0
111.5957913,0,0,0,0,0,0,0,0,0,1032760.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.6030677,0
111.6187385,0,0,0,1236315.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.6260149,0
111.6201705,0,0,0,0,0,1050790.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.6274469,0
111.6202848,0,0,0,0,0,0,0,0,1071160.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.6275613,0
111.681882,0,0,0,0,0,0,0,0,0,0,1200343.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.6891584,0
111.7013901,0,0,0,1058230.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.7086665,0
111.7595543,0,0,0,0,1122663.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.7668308,0
111.7925302,0,0,0,0,1123853.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.7998066,0
111.8010043,0,0,0,0,0,0,0,0,0,1148825.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.8082808,0
111.8055901,0,0,0,0,1148885.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.8128665,0
111.808316,0,1045984.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.8155924,0
111.8257809,0,0,0,0,0,0,0,0,1140531.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.8330574,0
111.8459851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056549.6,0,0,0,0,0,0,0,0,0,0,,None,112.8532616,0
111.8463869,0,0,0,0,1052923.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.8536633,0
111.865991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039028.8,0,0,0,0,0,0,0,0,0,0,,None,112.8732675,0
111.877789,0,0,0,0,0,0,0,0,0,1033818.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.8850654,0
111.8886695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037281.1,0,0,0,0,0,0,0,0,0,,None,112.895946,0
111.9667159,0,0,0,0,0,0,0,0,0,0,0,1079316.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.9739923,0
111.9711279,0,0,0,0,0,0,0,0,0,0,0,1053436.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.9784043,0
111.9781412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134557.3,0,0,0,0,0,0,0,0,0,,None,112.9854176,0
111.9889527,0,0,0,0,0,0,0,0,0,0,1031537.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,112.9962291,0
111.9933824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038591.5,0,0,0,0,0,0,0,0,0,0,,None,113.0006589,0
112.0035927,1056625.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.0108692,0
112.0117938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061245,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.0190702,0
112.0180347,0,0,0,0,0,0,0,1076162.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.0253112,0
112.0213123,0,0,0,0,0,0,0,0,0,0,0,0,0,1048476.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.0285888,0
112.0233125,0,0,1083067.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.030589,0
112.0626654,0,0,1210549.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.0699418,0
112.0660434,0,0,0,0,0,0,1045891.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.0733199,0
112.0843424,0,0,0,0,0,0,0,1034711.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.0916189,0
112.1095849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075573.6,0,0,0,0,0,0,0,0,0,0,0,,None,113.1168614,0
112.1273568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055872.9,0,0,0,0,0,0,0,0,0,0,0,,None,113.1346333,0
112.1614617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064243.5,0,0,0,0,0,0,0,0,0,0,0,,None,113.1687381,0
112.1854514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087036.9,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.1927279,0
112.1949054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035012.5,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.2021818,0
112.2013974,0,0,0,0,0,0,0,0,0,0,0,0,0,1029861.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.2086739,0
112.2228703,0,0,0,0,0,0,0,0,0,0,0,0,0,1077856.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.2301468,0
112.2755981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034158.9,0,0,0,0,0,0,0,0,0,0,0,,None,113.2828746,0
112.2826195,1263034.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.289896,0
112.294559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051451.4,0,0,0,0,0,0,0,0,0,0,,None,113.3018354,0
112.2960898,0,0,0,0,0,0,0,0,1073755.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.3033663,0
112.2986526,0,1087444.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.3059291,0
112.3228742,0,0,1251355.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.3301507,0
112.3239242,0,0,1039139.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.3312007,0
112.3308619,0,0,0,0,0,0,0,0,0,0,0,0,1057695.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.3381383,0
112.3656501,0,0,0,0,0,0,0,0,0,0,1026942.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.3729265,0
112.3701653,0,1059541.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.3774418,0
112.3727382,1144071.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.3800146,0
112.3789915,0,0,0,0,0,0,0,0,1074291.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.3862679,0
112.3871404,0,0,0,0,0,0,0,0,1041851.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.3944169,0
112.3956182,0,1068520.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.4028946,0
112.3970399,0,0,0,0,0,0,0,0,0,0,1042037.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.4043164,0
112.4199473,0,0,0,0,0,0,0,0,1083458.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.4272237,0
112.451953,0,0,0,0,1156035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.4592295,0
112.4598266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203878.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.467103,0
112.4681211,0,0,0,0,0,0,0,0,1195344.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.4753975,0
112.4734629,0,0,0,0,1054274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.4807394,0
112.4741105,0,0,0,0,0,0,0,0,0,0,0,1043672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.4813869,0
112.4811155,0,0,0,0,0,0,1111391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.488392,0
112.522173,0,0,0,0,0,0,0,0,0,0,0,0,1157175.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.5294495,0
112.5336612,0,0,0,0,0,0,0,1026525.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.5409377,0
112.5491351,0,0,0,0,0,0,0,1104817.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.5564116,0
112.5638098,0,0,0,1042834.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.5710863,0
112.603186,0,0,0,0,0,0,0,0,0,0,1066005.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.6104625,0
112.6119715,0,0,0,0,0,0,0,0,0,1046799.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.6192479,0
112.6197652,0,0,0,0,1229684.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.6270417,0
112.639593,0,0,0,0,0,1075649.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.6468694,0
112.6494926,0,0,0,0,0,0,0,1056805.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.6567691,0
112.6682729,0,0,0,0,0,1046476.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.6755493,0
112.6778589,1096772.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.6851353,0
112.6808511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163201.3,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.6881275,0
112.685473,0,0,0,0,0,0,0,0,0,0,0,0,0,1031094.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.6927495,0
112.70477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117428.1,0,0,0,0,0,0,0,0,0,0,,None,113.7120464,0
112.7140059,0,0,0,0,0,0,0,0,0,0,0,0,0,1025921.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,113.7212824,0
